admissions,mean_length_stay,year,diagnosis_code,description,chapter,category
133.0,11.4,2010,J70,Respiratory conditions due to other external agents,J,Respiratory
146.0,10.7,2011,J70,Respiratory conditions due to other external agents,J,Respiratory
183.0,9.7,2012,J70,Respiratory conditions due to other external agents,J,Respiratory
179.0,9.2,2013,J70,Respiratory conditions due to other external agents,J,Respiratory
210.0,10.0,2014,J70,Respiratory conditions due to other external agents,J,Respiratory
212.0,9.0,2015,J70,Respiratory conditions due to other external agents,J,Respiratory
244.0,10.0,2016,J70,Respiratory conditions due to other external agents,J,Respiratory
218.0,8.0,2017,J70,Respiratory conditions due to other external agents,J,Respiratory
259.0,9.0,2018,J70,Respiratory conditions due to other external agents,J,Respiratory
288.0,8.0,2019,J70,Respiratory conditions due to other external agents,J,Respiratory
234.0,7.0,2020,J70,Respiratory conditions due to other external agents,J,Respiratory
353.0,8.0,2021,J70,Respiratory conditions due to other external agents,J,Respiratory
348.0,9.9,2022,J70,Respiratory conditions due to other external agents,J,Respiratory
458.0,9.0,2023,J70,Respiratory conditions due to other external agents,J,Respiratory
212.0,21.9,1998,J80,Adult respiratory distress syndrome,J,Respiratory
225.0,20.7,1999,J80,Adult respiratory distress syndrome,J,Respiratory
218.0,19.2,2000,J80,Adult respiratory distress syndrome,J,Respiratory
192.0,21.7,2001,J80,Adult respiratory distress syndrome,J,Respiratory
205.0,23.6,2002,J80,Adult respiratory distress syndrome,J,Respiratory
182.0,23.0,2003,J80,Adult respiratory distress syndrome,J,Respiratory
187.0,22.3,2004,J80,Adult respiratory distress syndrome,J,Respiratory
161.0,21.3,2005,J80,Adult respiratory distress syndrome,J,Respiratory
190.0,26.4,2006,J80,Adult respiratory distress syndrome,J,Respiratory
164.0,22.2,2007,J80,Adult respiratory distress syndrome,J,Respiratory
183.0,18.5,2008,J80,Adult respiratory distress syndrome,J,Respiratory
204.0,19.3,2009,J80,Adult respiratory distress syndrome,J,Respiratory
207.0,19.2,2010,J80,Adult respiratory distress syndrome,J,Respiratory
193.0,20.2,2011,J80,Adult respiratory distress syndrome,J,Respiratory
219.0,21.7,2012,J80,Adult respiratory distress syndrome,J,Respiratory
228.0,18.3,2013,J80,Adult respiratory distress syndrome,J,Respiratory
254.0,19.0,2014,J80,Adult respiratory distress syndrome,J,Respiratory
204.0,21.0,2015,J80,Adult respiratory distress syndrome,J,Respiratory
197.0,18.0,2016,J80,Adult respiratory distress syndrome,J,Respiratory
203.0,19.0,2017,J80,Adult respiratory distress syndrome,J,Respiratory
179.0,19.0,2018,J80,Adult respiratory distress syndrome,J,Respiratory
146.0,18.0,2019,J80,Adult respiratory distress syndrome,J,Respiratory
115.0,19.0,2020,J80,Adult respiratory distress syndrome,J,Respiratory
102.0,19.0,2021,J80,Adult respiratory distress syndrome,J,Respiratory
135.0,18.3,2022,J80,Adult respiratory distress syndrome,J,Respiratory
146.0,20.0,2023,J80,Adult respiratory distress syndrome,J,Respiratory
2697.0,8.7,1998,J81,Pulmonary oedema,J,Respiratory
2770.0,8.8,1999,J81,Pulmonary oedema,J,Respiratory
2826.0,9.4,2000,J81,Pulmonary oedema,J,Respiratory
2859.0,9.6,2001,J81,Pulmonary oedema,J,Respiratory
2851.0,10.1,2002,J81,Pulmonary oedema,J,Respiratory
2835.0,10.0,2003,J81,Pulmonary oedema,J,Respiratory
3227.0,9.7,2004,J81,Pulmonary oedema,J,Respiratory
3571.0,9.3,2005,J81,Pulmonary oedema,J,Respiratory
3596.0,9.1,2006,J81,Pulmonary oedema,J,Respiratory
3217.0,8.4,2007,J81,Pulmonary oedema,J,Respiratory
2963.0,8.9,2008,J81,Pulmonary oedema,J,Respiratory
2636.0,8.8,2009,J81,Pulmonary oedema,J,Respiratory
2239.0,7.9,2010,J81,Pulmonary oedema,J,Respiratory
2088.0,7.6,2011,J81,Pulmonary oedema,J,Respiratory
1998.0,7.4,2012,J81,Pulmonary oedema,J,Respiratory
1618.0,7.5,2013,J81,Pulmonary oedema,J,Respiratory
1710.0,7.0,2014,J81,Pulmonary oedema,J,Respiratory
1523.0,6.0,2015,J81,Pulmonary oedema,J,Respiratory
1424.0,6.0,2016,J81,Pulmonary oedema,J,Respiratory
1290.0,6.0,2017,J81,Pulmonary oedema,J,Respiratory
1237.0,6.0,2018,J81,Pulmonary oedema,J,Respiratory
1086.0,6.0,2019,J81,Pulmonary oedema,J,Respiratory
761.0,5.0,2020,J81,Pulmonary oedema,J,Respiratory
885.0,6.0,2021,J81,Pulmonary oedema,J,Respiratory
775.0,6.7,2022,J81,Pulmonary oedema,J,Respiratory
733.0,6.0,2023,J81,Pulmonary oedema,J,Respiratory
96.0,10.8,1998,J82,Pulmonary eosinophilianot elsewhere classified,J,Respiratory
94.0,10.2,1999,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
99.0,11.9,2000,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
117.0,9.5,2001,J82,Pulmonary eosinophilianot elsewhere classified,J,Respiratory
94.0,9.4,2002,J82,Pulmonary eosinophilianot elsewhere classified,J,Respiratory
91.0,15.0,2003,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
90.0,12.0,2004,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
111.0,11.0,2005,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
123.0,8.5,2006,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
130.0,13.7,2007,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
142.0,7.4,2008,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
142.0,8.2,2009,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
159.0,6.8,2010,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
206.0,6.1,2011,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
242.0,6.7,2012,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
342.0,6.4,2013,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
473.0,6.0,2014,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
649.0,6.0,2015,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
914.0,6.0,2016,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
2642.0,5.0,2017,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
6559.0,4.0,2018,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
8547.0,4.0,2019,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
4228.0,5.0,2020,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
5263.0,4.0,2021,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
5941.0,5.1,2022,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
7407.0,5.0,2023,J82,"Pulmonary eosinophilia, not elsewhere classified",J,Respiratory
4836.0,11.4,1998,J84,Other interstitial pulmonary diseases,J,Respiratory
4994.0,11.7,1999,J84,Other interstitial pulmonary diseases,J,Respiratory
5300.0,11.9,2000,J84,Other interstitial pulmonary diseases,J,Respiratory
5504.0,11.8,2001,J84,Other interstitial pulmonary diseases,J,Respiratory
6010.0,12.0,2002,J84,Other interstitial pulmonary diseases,J,Respiratory
6548.0,12.0,2003,J84,Other interstitial pulmonary diseases,J,Respiratory
6705.0,11.1,2004,J84,Other interstitial pulmonary diseases,J,Respiratory
7317.0,10.9,2005,J84,Other interstitial pulmonary diseases,J,Respiratory
7556.0,10.2,2006,J84,Other interstitial pulmonary diseases,J,Respiratory
7437.0,9.8,2007,J84,Other interstitial pulmonary diseases,J,Respiratory
8019.0,9.1,2008,J84,Other interstitial pulmonary diseases,J,Respiratory
7934.0,9.4,2009,J84,Other interstitial pulmonary diseases,J,Respiratory
7950.0,9.2,2010,J84,Other interstitial pulmonary diseases,J,Respiratory
8427.0,8.5,2011,J84,Other interstitial pulmonary diseases,J,Respiratory
8955.0,8.5,2012,J84,Other interstitial pulmonary diseases,J,Respiratory
9621.0,8.3,2013,J84,Other interstitial pulmonary diseases,J,Respiratory
10395.0,8.0,2014,J84,Other interstitial pulmonary diseases,J,Respiratory
10869.0,8.0,2015,J84,Other interstitial pulmonary diseases,J,Respiratory
11119.0,8.0,2016,J84,Other interstitial pulmonary diseases,J,Respiratory
11654.0,8.0,2017,J84,Other interstitial pulmonary diseases,J,Respiratory
12542.0,7.0,2018,J84,Other interstitial pulmonary diseases,J,Respiratory
13038.0,8.0,2019,J84,Other interstitial pulmonary diseases,J,Respiratory
7651.0,7.0,2020,J84,Other interstitial pulmonary diseases,J,Respiratory
12047.0,8.0,2021,J84,Other interstitial pulmonary diseases,J,Respiratory
11494.0,8.8,2022,J84,Other interstitial pulmonary diseases,J,Respiratory
12076.0,8.0,2023,J84,Other interstitial pulmonary diseases,J,Respiratory
400.0,18.3,1998,J85,Abscess of lung and mediastinum,J,Respiratory
458.0,17.6,1999,J85,Abscess of lung and mediastinum,J,Respiratory
435.0,18.4,2000,J85,Abscess of lung and mediastinum,J,Respiratory
425.0,19.0,2001,J85,Abscess of lung and mediastinum,J,Respiratory
441.0,18.5,2002,J85,Abscess of lung and mediastinum,J,Respiratory
512.0,18.0,2003,J85,Abscess of lung and mediastinum,J,Respiratory
468.0,17.8,2004,J85,Abscess of lung and mediastinum,J,Respiratory
464.0,18.3,2005,J85,Abscess of lung and mediastinum,J,Respiratory
485.0,18.6,2006,J85,Abscess of lung and mediastinum,J,Respiratory
506.0,17.8,2007,J85,Abscess of lung and mediastinum,J,Respiratory
545.0,17.6,2008,J85,Abscess of lung and mediastinum,J,Respiratory
558.0,16.3,2009,J85,Abscess of lung and mediastinum,J,Respiratory
588.0,15.9,2010,J85,Abscess of lung and mediastinum,J,Respiratory
587.0,17.5,2011,J85,Abscess of lung and mediastinum,J,Respiratory
628.0,16.9,2012,J85,Abscess of lung and mediastinum,J,Respiratory
744.0,16.5,2013,J85,Abscess of lung and mediastinum,J,Respiratory
833.0,17.0,2014,J85,Abscess of lung and mediastinum,J,Respiratory
873.0,17.0,2015,J85,Abscess of lung and mediastinum,J,Respiratory
891.0,15.0,2016,J85,Abscess of lung and mediastinum,J,Respiratory
866.0,15.0,2017,J85,Abscess of lung and mediastinum,J,Respiratory
806.0,14.0,2018,J85,Abscess of lung and mediastinum,J,Respiratory
903.0,15.0,2019,J85,Abscess of lung and mediastinum,J,Respiratory
829.0,14.0,2020,J85,Abscess of lung and mediastinum,J,Respiratory
959.0,15.0,2021,J85,Abscess of lung and mediastinum,J,Respiratory
1042.0,14.8,2022,J85,Abscess of lung and mediastinum,J,Respiratory
1270.0,14.0,2023,J85,Abscess of lung and mediastinum,J,Respiratory
1794.0,15.0,1998,J86,Pyothorax,J,Respiratory
1933.0,16.2,1999,J86,Pyothorax,J,Respiratory
1775.0,15.1,2000,J86,Pyothorax,J,Respiratory
1895.0,16.2,2001,J86,Pyothorax,J,Respiratory
1796.0,16.6,2002,J86,Pyothorax,J,Respiratory
2010.0,16.0,2003,J86,Pyothorax,J,Respiratory
2020.0,15.1,2004,J86,Pyothorax,J,Respiratory
2207.0,14.9,2005,J86,Pyothorax,J,Respiratory
2233.0,14.2,2006,J86,Pyothorax,J,Respiratory
2403.0,14.1,2007,J86,Pyothorax,J,Respiratory
2662.0,14.5,2008,J86,Pyothorax,J,Respiratory
2571.0,14.6,2009,J86,Pyothorax,J,Respiratory
2760.0,14.4,2010,J86,Pyothorax,J,Respiratory
2587.0,14.7,2011,J86,Pyothorax,J,Respiratory
2608.0,14.7,2012,J86,Pyothorax,J,Respiratory
2578.0,14.6,2013,J86,Pyothorax,J,Respiratory
2879.0,15.0,2014,J86,Pyothorax,J,Respiratory
3056.0,14.0,2015,J86,Pyothorax,J,Respiratory
3286.0,15.0,2016,J86,Pyothorax,J,Respiratory
3366.0,14.0,2017,J86,Pyothorax,J,Respiratory
3212.0,14.0,2018,J86,Pyothorax,J,Respiratory
3275.0,14.0,2019,J86,Pyothorax,J,Respiratory
2599.0,14.0,2020,J86,Pyothorax,J,Respiratory
3198.0,14.0,2021,J86,Pyothorax,J,Respiratory
4180.0,14.7,2022,J86,Pyothorax,J,Respiratory
3961.0,15.0,2023,J86,Pyothorax,J,Respiratory
13369.0,9.9,1998,J90,Pleural effusionnot elsewhere classified,J,Respiratory
13967.0,10.2,1999,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
14546.0,10.8,2000,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
14822.0,11.0,2001,J90,Pleural effusionnot elsewhere classified,J,Respiratory
15111.0,11.1,2002,J90,Pleural effusionnot elsewhere classified,J,Respiratory
15160.0,11.0,2003,J90,Pleural effusionnot elsewhere classified,J,Respiratory
16435.0,10.7,2004,J90,Pleural effusionnot elsewhere classified,J,Respiratory
17776.0,10.4,2005,J90,Pleural effusionnot elsewhere classified,J,Respiratory
18784.0,9.6,2006,J90,Pleural effusionnot elsewhere classified,J,Respiratory
19867.0,9.3,2007,J90,Pleural effusionnot elsewhere classified,J,Respiratory
20332.0,9.0,2008,J90,Pleural effusionnot elsewhere classified,J,Respiratory
21407.0,8.8,2009,J90,Pleural effusionnot elsewhere classified,J,Respiratory
21078.0,8.4,2010,J90,Pleural effusionnot elsewhere classified,J,Respiratory
21389.0,7.9,2011,J90,Pleural effusionnot elsewhere classified,J,Respiratory
21340.0,7.6,2012,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
21648.0,7.3,2013,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
22414.0,7.0,2014,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
24114.0,6.0,2015,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
23683.0,6.0,2016,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
24287.0,6.0,2017,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
25454.0,5.0,2018,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
25871.0,6.0,2019,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
20539.0,5.0,2020,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
23621.0,6.0,2021,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
24387.0,6.1,2022,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
26062.0,6.0,2023,J90,"Pleural effusion, not elsewhere classified",J,Respiratory
45.0,6.0,1998,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
56.0,7.8,1999,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
54.0,9.0,2000,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
84.0,9.4,2001,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
98.0,7.7,2002,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
58.0,9.0,2003,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
58.0,6.4,2004,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
21.0,12.8,2005,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
13.0,7.8,2006,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
22.0,10.1,2007,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
14.0,5.7,2008,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
4.0,10.8,2009,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
3.0,1.0,2010,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
5.0,4.0,2011,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
654.0,10.5,2012,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
642.0,10.1,2013,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
600.0,10.0,2014,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
557.0,10.0,2015,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
534.0,9.0,2016,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
476.0,8.0,2017,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
548.0,9.0,2018,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
591.0,9.0,2019,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
456.0,8.0,2020,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
604.0,9.0,2021,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
599.0,9.7,2022,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
553.0,10.0,2023,J91,Pleural effusion in conditions classified elsewhere,J,Respiratory
291.0,6.1,1998,J92,Pleural plaque,J,Respiratory
282.0,6.6,1999,J92,Pleural plaque,J,Respiratory
337.0,6.7,2000,J92,Pleural plaque,J,Respiratory
352.0,5.8,2001,J92,Pleural plaque,J,Respiratory
357.0,6.9,2002,J92,Pleural plaque,J,Respiratory
373.0,7.0,2003,J92,Pleural plaque,J,Respiratory
433.0,6.9,2004,J92,Pleural plaque,J,Respiratory
508.0,5.5,2005,J92,Pleural plaque,J,Respiratory
570.0,6.5,2006,J92,Pleural plaque,J,Respiratory
614.0,6.0,2007,J92,Pleural plaque,J,Respiratory
646.0,5.8,2008,J92,Pleural plaque,J,Respiratory
623.0,5.0,2009,J92,Pleural plaque,J,Respiratory
657.0,5.3,2010,J92,Pleural plaque,J,Respiratory
572.0,4.5,2011,J92,Pleural plaque,J,Respiratory
565.0,4.6,2012,J92,Pleural plaque,J,Respiratory
516.0,4.5,2013,J92,Pleural plaque,J,Respiratory
563.0,4.0,2014,J92,Pleural plaque,J,Respiratory
527.0,4.0,2015,J92,Pleural plaque,J,Respiratory
515.0,4.0,2016,J92,Pleural plaque,J,Respiratory
534.0,3.0,2017,J92,Pleural plaque,J,Respiratory
504.0,3.0,2018,J92,Pleural plaque,J,Respiratory
501.0,4.0,2019,J92,Pleural plaque,J,Respiratory
388.0,3.0,2020,J92,Pleural plaque,J,Respiratory
442.0,4.0,2021,J92,Pleural plaque,J,Respiratory
446.0,3.8,2022,J92,Pleural plaque,J,Respiratory
479.0,4.0,2023,J92,Pleural plaque,J,Respiratory
6694.0,7.1,1998,J93,Pneumothorax,J,Respiratory
6469.0,6.9,1999,J93,Pneumothorax,J,Respiratory
6379.0,7.1,2000,J93,Pneumothorax,J,Respiratory
6332.0,7.1,2001,J93,Pneumothorax,J,Respiratory
6598.0,7.2,2002,J93,Pneumothorax,J,Respiratory
6604.0,7.0,2003,J93,Pneumothorax,J,Respiratory
7148.0,6.9,2004,J93,Pneumothorax,J,Respiratory
7489.0,6.9,2005,J93,Pneumothorax,J,Respiratory
7511.0,6.6,2006,J93,Pneumothorax,J,Respiratory
7748.0,6.5,2007,J93,Pneumothorax,J,Respiratory
8079.0,6.6,2008,J93,Pneumothorax,J,Respiratory
8031.0,6.4,2009,J93,Pneumothorax,J,Respiratory
8215.0,6.3,2010,J93,Pneumothorax,J,Respiratory
7936.0,6.3,2011,J93,Pneumothorax,J,Respiratory
8124.0,6.4,2012,J93,Pneumothorax,J,Respiratory
8221.0,6.4,2013,J93,Pneumothorax,J,Respiratory
8430.0,6.0,2014,J93,Pneumothorax,J,Respiratory
8432.0,6.0,2015,J93,Pneumothorax,J,Respiratory
8823.0,6.0,2016,J93,Pneumothorax,J,Respiratory
9087.0,6.0,2017,J93,Pneumothorax,J,Respiratory
9285.0,5.0,2018,J93,Pneumothorax,J,Respiratory
8925.0,6.0,2019,J93,Pneumothorax,J,Respiratory
7328.0,6.0,2020,J93,Pneumothorax,J,Respiratory
8382.0,6.0,2021,J93,Pneumothorax,J,Respiratory
8341.0,6.3,2022,J93,Pneumothorax,J,Respiratory
8780.0,6.0,2023,J93,Pneumothorax,J,Respiratory
468.0,8.7,1998,J94,Other pleural conditions,J,Respiratory
483.0,9.6,1999,J94,Other pleural conditions,J,Respiratory
566.0,10.0,2000,J94,Other pleural conditions,J,Respiratory
535.0,9.5,2001,J94,Other pleural conditions,J,Respiratory
565.0,10.2,2002,J94,Other pleural conditions,J,Respiratory
584.0,10.0,2003,J94,Other pleural conditions,J,Respiratory
574.0,9.4,2004,J94,Other pleural conditions,J,Respiratory
709.0,10.9,2005,J94,Other pleural conditions,J,Respiratory
747.0,11.2,2006,J94,Other pleural conditions,J,Respiratory
814.0,9.8,2007,J94,Other pleural conditions,J,Respiratory
